2021-02-22T18:45:17.517Z [AUDIT] Token created by 'jffe@000': tokenId='7006c046-9f92-4019-be11-6204c6b3bced', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614020117517, refreshable=false
2021-02-22T18:45:17.518Z [AUDIT] Token created by 'jffe@000': tokenId='154ae3ec-ba5a-4afd-88b9-50970ee03c86', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614020117518, refreshable=false
2021-02-22T18:55:11.747Z [AUDIT] Token created by 'jffe@000': tokenId='6b529166-c309-4bd3-bbaf-b7e650a681bc', issuer='jffe@000', subject='jffe@000/users/maven', expiry=1614020711747, refreshable=false
2021-02-22T18:55:17.755Z [AUDIT] Token created by 'jffe@000': tokenId='ca70a5cc-510f-41e1-bbd4-2e0a21a3192d', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614020717754, refreshable=false
2021-02-22T18:55:17.755Z [AUDIT] Token created by 'jffe@000': tokenId='449568a6-999a-404a-8e66-04b7e2c9ed0e', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614020717754, refreshable=false
2021-02-22T18:55:17.761Z [AUDIT] Token created by 'jffe@000': tokenId='4eadde73-2c84-4549-9b10-7b691fec7636', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614020717761, refreshable=false
2021-02-22T18:55:17.768Z [AUDIT] Token created by 'jffe@000': tokenId='899838d8-be9a-49cc-9d74-3737479d1379', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614020717768, refreshable=false
2021-02-22T18:55:49.993Z [AUDIT] Token refreshed by 'jffe@000': oldTokenId='e5209e22-02c8-4ece-add3-533151297542', tokenId='5711848d-5348-4945-9a9f-5e7dc6a7a51e', issuer='jffe@000', subject='jffe@000/users/maven', expiry=1614021949989, refreshable=true
2021-02-22T19:00:57.500Z [AUDIT] Token refreshed by 'jffe@000': oldTokenId='5711848d-5348-4945-9a9f-5e7dc6a7a51e', tokenId='e233451a-37db-44d8-8ad6-d3024f69b098', issuer='jffe@000', subject='jffe@000/users/maven', expiry=1614022257496, refreshable=true
2021-02-22T19:05:17.740Z [AUDIT] Token created by 'jffe@000': tokenId='b2708879-26c6-439f-85ea-c68a36796e41', issuer='jffe@000', subject='jffe@000/users/maven', expiry=1614021317740, refreshable=false
2021-02-22T19:05:17.831Z [AUDIT] Token created by 'jffe@000': tokenId='ae2bfa1f-9da0-4eec-910d-7a235cf333dd', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614021317831, refreshable=false
2021-02-22T19:05:17.836Z [AUDIT] Token created by 'jffe@000': tokenId='85b4b8ad-28be-4057-906e-2416cebc0b2a', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614021317835, refreshable=false
2021-02-22T19:05:17.836Z [AUDIT] Token created by 'jffe@000': tokenId='46063593-64c3-4ff1-93a6-623c1993e223', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614021317836, refreshable=false
2021-02-22T19:05:17.836Z [AUDIT] Token created by 'jffe@000': tokenId='55ef010f-1b18-4267-8b82-e8a000d14a96', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614021317836, refreshable=false
2021-02-22T19:06:40.962Z [AUDIT] Token refreshed by 'jffe@000': oldTokenId='e233451a-37db-44d8-8ad6-d3024f69b098', tokenId='5ad008c2-3519-46c5-9906-6d0c92d159a6', issuer='jffe@000', subject='jffe@000/users/maven', expiry=1614022600956, refreshable=true
2021-02-22T19:15:17.935Z [AUDIT] Token created by 'jffe@000': tokenId='7c2f69a9-b1b4-495a-ab8d-f9e62ff8dd0f', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614021917935, refreshable=false
2021-02-22T19:15:17.936Z [AUDIT] Token created by 'jffe@000': tokenId='d949cf14-22ee-4cd7-ac8e-a050bf26c9f4', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614021917935, refreshable=false
2021-02-22T19:15:17.936Z [AUDIT] Token created by 'jffe@000': tokenId='cd92d44e-ab29-43c7-a14a-b4a05680b6c1', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614021917936, refreshable=false
2021-02-22T19:15:17.936Z [AUDIT] Token created by 'jffe@000': tokenId='c4c655cb-e91b-4e00-b569-209e1f70394d', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614021917936, refreshable=false
2021-02-22T19:16:11.739Z [AUDIT] Token created by 'jffe@000': tokenId='ae9171da-74f8-4f78-a287-3610d1aef619', issuer='jffe@000', subject='jffe@000/users/maven', expiry=1614021971739, refreshable=false
2021-02-22T19:25:18.193Z [AUDIT] Token created by 'jffe@000': tokenId='eb11151c-f859-4a94-95e5-fcb99155a204', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614022518193, refreshable=false
2021-02-22T19:25:18.194Z [AUDIT] Token created by 'jffe@000': tokenId='f3dd5845-8137-4907-9820-05a6ee891acb', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614022518194, refreshable=false
2021-02-22T19:25:18.193Z [AUDIT] Token created by 'jffe@000': tokenId='3c24d2aa-71a1-4d48-a11c-75ef21f2374f', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614022518193, refreshable=false
2021-02-22T19:25:18.194Z [AUDIT] Token created by 'jffe@000': tokenId='87e1fb74-3bf7-4970-8e4f-0ee16951f127', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614022518194, refreshable=false
2021-02-22T19:25:36.730Z [AUDIT] Token refreshed by 'jffe@000': oldTokenId='5ad008c2-3519-46c5-9906-6d0c92d159a6', tokenId='140c7983-2391-4b56-8579-108df045ae47', issuer='jffe@000', subject='jffe@000/users/maven', expiry=1614023736720, refreshable=true
2021-02-22T19:26:32.380Z [AUDIT] Token created by 'jffe@000': tokenId='fd5424ad-4fd7-4cd0-8200-0360d6aa24be', issuer='jffe@000', subject='jffe@000/users/maven', expiry=1614022592380, refreshable=false
2021-02-22T19:30:57.247Z [AUDIT] Token refreshed by 'jffe@000': oldTokenId='140c7983-2391-4b56-8579-108df045ae47', tokenId='8bd97776-1c03-44b5-acc5-7719f5fccdd3', issuer='jffe@000', subject='jffe@000/users/maven', expiry=1614024057243, refreshable=true
2021-02-22T19:35:18.248Z [AUDIT] Token created by 'jffe@000': tokenId='1e5089b5-ab5a-43c9-ba2a-53f4dc3b6e57', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614023118248, refreshable=false
2021-02-22T19:35:18.248Z [AUDIT] Token created by 'jffe@000': tokenId='35838eee-8723-4c24-a81f-c3edfdca8a01', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614023118248, refreshable=false
2021-02-22T19:35:18.249Z [AUDIT] Token created by 'jffe@000': tokenId='5e0c370e-76d0-47c7-b4db-9d51dcb582de', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614023118249, refreshable=false
2021-02-22T19:35:18.252Z [AUDIT] Token created by 'jffe@000': tokenId='7e018a83-f17e-499d-b086-fe58bc45d297', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614023118252, refreshable=false
2021-02-22T19:36:32.382Z [AUDIT] Token created by 'jffe@000': tokenId='4959e568-3a36-4703-bbe4-5a41085af67d', issuer='jffe@000', subject='jffe@000/users/maven', expiry=1614023192382, refreshable=false
2021-02-22T19:45:00.377Z [AUDIT] Token refreshed by 'jffe@000': oldTokenId='8bd97776-1c03-44b5-acc5-7719f5fccdd3', tokenId='6a49130c-019c-404f-9a69-066049a8423b', issuer='jffe@000', subject='jffe@000/users/maven', expiry=1614024900371, refreshable=true
2021-02-22T19:45:18.340Z [AUDIT] Token created by 'jffe@000': tokenId='71d87c12-2296-4b9e-8bc9-b28059718c16', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614023718340, refreshable=false
2021-02-22T19:45:18.340Z [AUDIT] Token created by 'jffe@000': tokenId='93e5946e-98e8-4238-b39d-c460e21d5edd', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614023718340, refreshable=false
2021-02-22T19:45:18.340Z [AUDIT] Token created by 'jffe@000': tokenId='54ecad29-519b-42b4-a1cf-3e6a87d8c49a', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614023718340, refreshable=false
2021-02-22T19:45:18.341Z [AUDIT] Token created by 'jffe@000': tokenId='0c450c28-6451-4c80-b46f-d4b7cf16f743', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614023718341, refreshable=false
2021-02-22T19:46:32.739Z [AUDIT] Token created by 'jffe@000': tokenId='f9e9a1ca-b385-4055-8db4-af82ab87e115', issuer='jffe@000', subject='jffe@000/users/maven', expiry=1614023792739, refreshable=false
2021-02-22T19:55:18.402Z [AUDIT] Token created by 'jffe@000': tokenId='1535e1a6-78f2-4c5d-a49c-900619070bd3', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614024318402, refreshable=false
2021-02-22T19:55:18.402Z [AUDIT] Token created by 'jffe@000': tokenId='dea84428-2eb0-41cb-b8f8-14615093b9e1', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614024318402, refreshable=false
2021-02-22T19:55:18.402Z [AUDIT] Token created by 'jffe@000': tokenId='a14094c6-3ae7-4e3d-96b7-1ffff09df621', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614024318402, refreshable=false
2021-02-22T19:55:18.403Z [AUDIT] Token created by 'jffe@000': tokenId='54a05c29-3938-428b-a0f5-689351b37827', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614024318403, refreshable=false
2021-02-22T19:57:11.745Z [AUDIT] Token created by 'jffe@000': tokenId='a63e6950-953a-4479-a808-4ad6030c8fe6', issuer='jffe@000', subject='jffe@000/users/maven', expiry=1614024431745, refreshable=false
2021-02-22T20:00:02.531Z [AUDIT] Token refreshed by 'jffe@000': oldTokenId='6a49130c-019c-404f-9a69-066049a8423b', tokenId='b4d5e04c-b7ab-4d9f-ac2f-4c2ee0d9dba4', issuer='jffe@000', subject='jffe@000/users/maven', expiry=1614025802525, refreshable=true
2021-02-22T20:05:18.475Z [AUDIT] Token created by 'jffe@000': tokenId='b0541d64-141c-40dc-b8bd-52911dd633b7', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614024918475, refreshable=false
2021-02-22T20:05:18.475Z [AUDIT] Token created by 'jffe@000': tokenId='c31249be-580d-4341-aaa8-f9d9d339fe4e', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614024918475, refreshable=false
2021-02-22T20:05:18.475Z [AUDIT] Token created by 'jffe@000': tokenId='ccabf5ff-b910-4916-a4c1-9b0b607b73f9', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614024918475, refreshable=false
2021-02-22T20:05:18.478Z [AUDIT] Token created by 'jffe@000': tokenId='b9a6ce38-0027-4333-9886-06d8427ed1d1', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614024918478, refreshable=false
2021-02-22T20:07:11.740Z [AUDIT] Token created by 'jffe@000': tokenId='db5f66cb-b834-4e4b-a795-fffa57afc3fa', issuer='jffe@000', subject='jffe@000/users/maven', expiry=1614025031740, refreshable=false
2021-02-23T20:30:01.311Z [AUDIT] Token created by 'jffe@000': tokenId='4be46933-bcae-4eca-a34c-ad7e6822cb51', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614112801311, refreshable=false
2021-02-23T20:30:01.312Z [AUDIT] Token created by 'jffe@000': tokenId='9df238fb-b399-4ace-81af-d928e5ffa957', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614112801312, refreshable=false
2021-02-23T20:30:01.317Z [AUDIT] Token created by 'jffe@000': tokenId='5b904a2d-57bc-4f97-832d-05704d120540', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614112801317, refreshable=false
2021-02-23T20:30:01.324Z [AUDIT] Token created by 'jffe@000': tokenId='00076ad1-4695-4409-b529-b8b128a1b8f3', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614112801324, refreshable=false
2021-02-23T20:30:04.429Z [AUDIT] Token created by 'jffe@000': tokenId='e07e8c12-0fde-467e-ad4b-22ca0dc70ab5', issuer='jffe@000', subject='jffe@000/users/anonymous', expiry=1614112804429, refreshable=false
2021-02-23T20:30:04.430Z [AUDIT] Token created by 'jffe@000': tokenId='edd17ba5-cf12-49d0-96bc-cd6e3ff5e7dc', issuer='jffe@000', subject='jffe@000/users/anonymous', expiry=1614112804430, refreshable=false
2021-02-23T20:30:04.446Z [AUDIT] Token created by 'jffe@000': tokenId='6191da76-bc14-475c-bc9a-a51fe5d67e9b', issuer='jffe@000', subject='jffe@000/users/anonymous', expiry=1614112804445, refreshable=false
2021-02-23T20:30:04.451Z [AUDIT] Token created by 'jffe@000': tokenId='3408536a-58c6-48d9-a513-0c7e7d6c4a3d', issuer='jffe@000', subject='jffe@000/users/anonymous', expiry=1614112804451, refreshable=false
2021-02-23T20:30:31.225Z [AUDIT] Token created by 'jfevt@01ez5brynwf90j101b6e1x19gb': tokenId='4b4810b9-62b4-4580-ba2a-c9a4876797d7', issuer='jfevt@01ez5brynwf90j101b6e1x19gb', subject='jfevt@01ez5brynwf90j101b6e1x19gb', expiry=1614198631219, refreshable=true
2021-02-23T20:30:31.226Z [AUDIT] Token created by 'jfevt@01ez5brynwf90j101b6e1x19gb': tokenId='cac8134a-0d83-4db8-bfdf-5c2eb5bdc09c', issuer='jfevt@01ez5brynwf90j101b6e1x19gb', subject='jfevt@01ez5brynwf90j101b6e1x19gb', expiry=1614198631219, refreshable=true
2021-02-23T20:40:01.408Z [AUDIT] Token created by 'jffe@000': tokenId='17f4468b-8685-4f88-8519-24819df080bb', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614113401408, refreshable=false
2021-02-23T20:40:01.408Z [AUDIT] Token created by 'jffe@000': tokenId='84640b48-4c13-4a96-b25f-00b4f4a068a6', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614113401408, refreshable=false
2021-02-23T20:40:01.408Z [AUDIT] Token created by 'jffe@000': tokenId='6ab3b72b-ab25-4499-947b-b8c62aff6b49', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614113401408, refreshable=false
2021-02-23T20:40:01.411Z [AUDIT] Token created by 'jffe@000': tokenId='41945137-5dd9-40a4-bde2-d5f6a77d980d', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614113401410, refreshable=false
2021-02-23T20:50:01.457Z [AUDIT] Token created by 'jffe@000': tokenId='3e6d260c-fd7f-4dbf-96fd-d7df1bbd159e', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614114001457, refreshable=false
2021-02-23T20:50:01.457Z [AUDIT] Token created by 'jffe@000': tokenId='36f92188-7ec1-45d8-b3aa-06bc4b8d012a', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614114001457, refreshable=false
2021-02-23T20:50:01.457Z [AUDIT] Token created by 'jffe@000': tokenId='04fcb4c6-c081-49e4-bfad-74de154e8a29', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614114001457, refreshable=false
2021-02-23T20:50:01.464Z [AUDIT] Token created by 'jffe@000': tokenId='998212fc-b5ce-4d1e-afa5-592a8b45e472', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614114001464, refreshable=false
2021-02-23T21:00:01.505Z [AUDIT] Token created by 'jffe@000': tokenId='b5cd022e-86f3-41cb-8697-17d6bae7e0b7', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614114601505, refreshable=false
2021-02-23T21:00:01.505Z [AUDIT] Token created by 'jffe@000': tokenId='509ffcdc-ab66-4e6e-9a5e-6e580ee585ab', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614114601505, refreshable=false
2021-02-23T21:00:01.506Z [AUDIT] Token created by 'jffe@000': tokenId='3015f998-0189-41bb-9fbe-42f38ad48795', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614114601506, refreshable=false
2021-02-23T21:00:01.506Z [AUDIT] Token created by 'jffe@000': tokenId='e431082b-47f4-4259-888a-8e9d2c65de46', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614114601506, refreshable=false
2021-02-23T21:10:01.580Z [AUDIT] Token created by 'jffe@000': tokenId='33114dee-1960-41db-8667-3c248937a99e', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614115201580, refreshable=false
2021-02-23T21:10:01.580Z [AUDIT] Token created by 'jffe@000': tokenId='ac2fec1c-f333-4d38-8847-97fe876be6f3', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614115201580, refreshable=false
2021-02-23T21:10:01.583Z [AUDIT] Token created by 'jffe@000': tokenId='62b90529-2314-4bd4-8658-357a66efaa0f', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614115201583, refreshable=false
2021-02-23T21:10:01.586Z [AUDIT] Token created by 'jffe@000': tokenId='640a63ed-7082-4668-be8c-a72c39d50cc8', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614115201586, refreshable=false
2021-02-23T21:20:01.684Z [AUDIT] Token created by 'jffe@000': tokenId='9eaf4607-f943-4cdb-abb6-85b8596bb10d', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614115801684, refreshable=false
2021-02-23T21:20:01.684Z [AUDIT] Token created by 'jffe@000': tokenId='5a95e3b0-637b-4b7c-8781-86ec428e0d01', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614115801684, refreshable=false
2021-02-23T21:20:01.697Z [AUDIT] Token created by 'jffe@000': tokenId='26e70b90-1d84-404e-b688-37157812dd00', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614115801697, refreshable=false
2021-02-23T21:20:01.704Z [AUDIT] Token created by 'jffe@000': tokenId='e3ad99a5-03be-4b6c-8239-3280649836dd', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614115801704, refreshable=false
2021-02-23T21:30:01.751Z [AUDIT] Token created by 'jffe@000': tokenId='44ecebc1-e9f5-48b7-b455-2653a8486661', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614116401751, refreshable=false
2021-02-23T21:30:01.751Z [AUDIT] Token created by 'jffe@000': tokenId='978afb05-2d91-4111-bc36-5dca426e1c1e', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614116401751, refreshable=false
2021-02-23T21:30:01.751Z [AUDIT] Token created by 'jffe@000': tokenId='beab616e-5926-4df9-9f2d-dbd30d2258b5', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614116401751, refreshable=false
2021-02-23T21:30:01.755Z [AUDIT] Token created by 'jffe@000': tokenId='bd933b19-a063-42e2-87f7-60fcddba4ab8', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614116401754, refreshable=false
2021-02-23T21:40:01.854Z [AUDIT] Token created by 'jffe@000': tokenId='9d5ba62c-f319-4111-9cfb-eb4ba9c263d2', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614117001854, refreshable=false
2021-02-23T21:40:01.858Z [AUDIT] Token created by 'jffe@000': tokenId='4b04ca4e-bff9-4bea-b4ca-584259d2941e', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614117001858, refreshable=false
2021-02-23T21:40:01.858Z [AUDIT] Token created by 'jffe@000': tokenId='979ccc9f-92a7-4bdf-9104-cc57206bd999', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614117001858, refreshable=false
2021-02-23T21:40:01.865Z [AUDIT] Token created by 'jffe@000': tokenId='a6ff9ab6-084f-45af-9415-0df6ac1be6de', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614117001865, refreshable=false
2021-02-23T21:50:01.920Z [AUDIT] Token created by 'jffe@000': tokenId='65783412-7746-404d-8575-35711865c885', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614117601920, refreshable=false
2021-02-23T21:50:01.920Z [AUDIT] Token created by 'jffe@000': tokenId='5c8084a2-e67c-40b9-b7a5-4b8a86184e81', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614117601920, refreshable=false
2021-02-23T21:50:01.921Z [AUDIT] Token created by 'jffe@000': tokenId='d0ffac6b-a050-4b3f-bccf-9456d5590411', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614117601921, refreshable=false
2021-02-23T21:50:01.924Z [AUDIT] Token created by 'jffe@000': tokenId='44d8623a-5f7d-4323-9f7a-6ebf8851cb23', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614117601924, refreshable=false
2021-02-23T22:00:02.007Z [AUDIT] Token created by 'jffe@000': tokenId='3ff818c8-ccbd-48f0-b358-55ea0bab5c74', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614118202007, refreshable=false
2021-02-23T22:00:02.009Z [AUDIT] Token created by 'jffe@000': tokenId='9a758bfc-3ba5-4230-957b-b8ad1c7666d6', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614118202009, refreshable=false
2021-02-23T22:00:02.012Z [AUDIT] Token created by 'jffe@000': tokenId='9a8f01a2-3ea3-4bc5-9665-5f035ca8cf28', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614118202012, refreshable=false
2021-02-23T22:00:02.013Z [AUDIT] Token created by 'jffe@000': tokenId='cedb4d21-b16d-4bc1-9bbe-b24624bd355f', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614118202013, refreshable=false
2021-02-23T22:10:02.075Z [AUDIT] Token created by 'jffe@000': tokenId='7a4e1d0a-86c7-4fcb-9833-cc435932887d', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614118802075, refreshable=false
2021-02-23T22:10:02.076Z [AUDIT] Token created by 'jffe@000': tokenId='f9f25cb4-67c2-419d-ad9d-3368de110098', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614118802076, refreshable=false
2021-02-23T22:10:02.077Z [AUDIT] Token created by 'jffe@000': tokenId='0b805c59-fc0b-4b57-b6d3-1d85426fe096', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614118802077, refreshable=false
2021-02-23T22:10:02.081Z [AUDIT] Token created by 'jffe@000': tokenId='c8e7d873-69cd-4127-a3e5-a0ff4aacbc4c', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614118802080, refreshable=false
2021-02-23T22:20:02.151Z [AUDIT] Token created by 'jffe@000': tokenId='593f2bf7-1f61-4b62-840c-a235270d82c5', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614119402151, refreshable=false
2021-02-23T22:20:02.151Z [AUDIT] Token created by 'jffe@000': tokenId='e137807b-8c44-41b2-953b-09e091bc526d', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614119402151, refreshable=false
2021-02-23T22:20:02.151Z [AUDIT] Token created by 'jffe@000': tokenId='3095c3ea-e2f7-4820-9b08-23c35f2b74aa', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614119402151, refreshable=false
2021-02-23T22:20:02.152Z [AUDIT] Token created by 'jffe@000': tokenId='5622fe9f-8711-4e2d-bd89-b988a1cd0a0c', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614119402152, refreshable=false
2021-02-23T22:30:02.281Z [AUDIT] Token created by 'jffe@000': tokenId='68ccccf6-5a39-484b-bafb-793fbde1b65b', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614120002281, refreshable=false
2021-02-23T22:30:02.281Z [AUDIT] Token created by 'jffe@000': tokenId='45a0750f-ff43-4de5-b986-eee2e6bb2f0c', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614120002281, refreshable=false
2021-02-23T22:30:02.282Z [AUDIT] Token created by 'jffe@000': tokenId='edd406cd-d0e5-40ec-8ce1-6dc843cfaea1', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614120002281, refreshable=false
2021-02-23T22:30:02.285Z [AUDIT] Token created by 'jffe@000': tokenId='70539426-b248-405a-8880-46377d3db5f2', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614120002285, refreshable=false
2021-02-23T22:40:02.405Z [AUDIT] Token created by 'jffe@000': tokenId='edbaa62e-1aa7-419d-ac30-98db1d2d3745', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614120602405, refreshable=false
2021-02-23T22:40:02.405Z [AUDIT] Token created by 'jffe@000': tokenId='5137026f-4d47-4063-bbb1-04f11011a103', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614120602405, refreshable=false
2021-02-23T22:40:02.408Z [AUDIT] Token created by 'jffe@000': tokenId='c4e4bc87-c4bc-4c1f-a6fe-1168c9ae4285', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614120602408, refreshable=false
2021-02-23T22:40:02.426Z [AUDIT] Token created by 'jffe@000': tokenId='d5ca3be8-57d2-4d84-a8ee-0be9f8af07e6', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1614120602426, refreshable=false
2021-03-01T19:09:08.663Z [AUDIT] Token created by 'anonymous': tokenId='5c1426d8-2d9a-42e2-9d8f-c27099cc4a51', issuer='jfrou@01ez5bs3r314xmq2cc5j3k7vn8', subject='jfrou@01ez5bs3r314xmq2cc5j3k7vn8', expiry=none, refreshable=false
2021-03-01T19:09:09.101Z [AUDIT] Token revoked by 'anonymous': tokenId='f1e1b252-7b44-4d81-b404-d626ed932b00', issuer='jfrou@01ez5bs3r314xmq2cc5j3k7vn8', subject='jfrou@01ez5bs3r314xmq2cc5j3k7vn8', expiry=none, refreshable=false
2021-03-01T19:09:38.365Z [AUDIT] Token created by 'anonymous': tokenId='a789304a-990a-4f8e-a264-e3b9106131f7', issuer='jfac@01ez5brynwf90j101b6e1x19gb', subject='jfac@01ez5brynwf90j101b6e1x19gb', expiry=1614625898332, refreshable=false
2021-03-01T19:09:39.314Z [AUDIT] Token created by 'anonymous': tokenId='a98d3236-a762-4fc0-86a7-e9a82b8bd165', issuer='jfac@01ez5brynwf90j101b6e1x19gb', subject='jfac@01ez5brynwf90j101b6e1x19gb', expiry=1614625899200, refreshable=false
2021-03-01T19:09:40.345Z [AUDIT] Token created by 'anonymous': tokenId='46d35ace-9c40-4c49-987d-a3afaf63869f', issuer='jfmd@01ez5bs5y2qpwy0sj9ah4cpd6z', subject='jfmd@01ez5bs5y2qpwy0sj9ah4cpd6z', expiry=none, refreshable=false
2021-03-01T19:09:40.357Z [AUDIT] Token revoked by 'anonymous': tokenId='15979d85-7980-40d2-8764-55582a920dc5', issuer='jfmd@01ez5bs5y2qpwy0sj9ah4cpd6z', subject='jfmd@01ez5bs5y2qpwy0sj9ah4cpd6z', expiry=none, refreshable=false
2021-03-01T19:09:41.794Z [AUDIT] Token created by 'anonymous': tokenId='fc8210ec-024b-4d92-a78e-f8c33bbb7ab9', issuer='jfevt@01ez5brynwf90j101b6e1x19gb', subject='jfevt@01ez5brynwf90j101b6e1x19gb', expiry=none, refreshable=false
2021-03-01T19:09:42.074Z [AUDIT] Token revoked by 'anonymous': tokenId='84301911-a0ca-4284-ad8f-883f4c10e3e4', issuer='jfevt@01ez5brynwf90j101b6e1x19gb', subject='jfevt@01ez5brynwf90j101b6e1x19gb', expiry=none, refreshable=false
2021-03-01T19:09:43.629Z [AUDIT] Token created by 'jfevt@01ez5brynwf90j101b6e1x19gb': tokenId='64f0046a-5c46-4c01-a937-26bddd4d58d5', issuer='jfevt@01ez5brynwf90j101b6e1x19gb', subject='jfevt@01ez5brynwf90j101b6e1x19gb', expiry=1614712183620, refreshable=true
